word,value,condition,variable,model
pelvis,4.5,Rand,dom,35
dread,3.5,Rand,dom,35
hammock,4,Rand,dom,35
model,5,Rand,dom,35
shaft,4.5,Rand,dom,35
hostess,4.5,Rand,dom,35
pint,4,Rand,dom,35
mirror,4.5,Rand,dom,35
stove,5,Rand,dom,35
battle,6,Rand,dom,35
health,6.5,Rand,dom,35
bounce,5.5,Rand,dom,35
transit,5.5,Rand,dom,35
chew,4,Rand,dom,35
fault,4,Rand,dom,35
stride,5,Rand,dom,35
yeast,4,Rand,dom,35
midst,4.5,Rand,dom,35
art,5.5,Rand,dom,35
toxin,1,Rand,dom,35
spirit,7,Rand,dom,35
doubt,2.5,Rand,dom,35
shirt,3,Rand,dom,35
morsel,4,Rand,dom,35
bowl,3.5,Rand,dom,35
blame,2,Rand,dom,35
sister,6,Rand,dom,35
soldier,6.5,Rand,dom,35
wish,8.5,Rand,dom,35
risk,6.5,Rand,dom,35
picture,4.5,Rand,dom,35
gist,5.5,Rand,dom,35
status,7.5,Rand,dom,35
prestige,8,Rand,dom,35
jacket,3.5,Rand,dom,35
neglect,1.5,Rand,dom,35
device,4.5,Rand,dom,35
courage,7.5,Rand,dom,35
recall,4.5,Rand,dom,35
concept,5,Rand,dom,35
anchor,6,Rand,dom,35
ruffle,4,Rand,dom,35
walrus,4.5,Rand,dom,35
bracket,3.5,Rand,dom,35
princess,6.5,Rand,dom,35
nectar,4.5,Rand,dom,35
trousers,4,Rand,dom,35
fraud,1.5,Rand,dom,35
ham,4,Rand,dom,35
bonnet,4,Rand,dom,35
shark,3.5,Rand,dom,35
desert,4.5,Rand,dom,35
treasure,7,Rand,dom,35
wrestle,5.5,Rand,dom,35
reject,2,Rand,dom,35
pause,3.5,Rand,dom,35
boast,5.5,Rand,dom,35
triumph,7,Rand,dom,35
moment,5,Rand,dom,35
success,8,Rand,dom,35
jungle,6,Rand,dom,35
affair,6,Rand,dom,35
moisture,4.5,Rand,dom,35
picket,3,Rand,dom,35
methane,2.5,Rand,dom,35
hit,4,Rand,dom,35
baby,5.5,Rand,dom,35
table,4,Rand,dom,35
cushion,5,Rand,dom,35
whore,1,Rand,dom,35
people,5,Rand,dom,35
circuit,4,Rand,dom,35
shrug,3,Rand,dom,35
doctor,6.5,Rand,dom,35
palace,6.5,Rand,dom,35
blood,3.5,Rand,dom,35
ulcer,2.5,Rand,dom,35
attempt,4.5,Rand,dom,35
luck,5,Rand,dom,35
passage,4.5,Rand,dom,35
cease,2.5,Rand,dom,35
trust,7,Rand,dom,35
service,6,Rand,dom,35
launch,6.5,Rand,dom,35
nuisance,1.5,Rand,dom,35
compass,4,Rand,dom,35
snort,2.5,Rand,dom,35
ceiling,3.5,Rand,dom,35
mural,4,Rand,dom,35
person,5,Rand,dom,35
sin,2,Rand,dom,35
bandage,3.5,Rand,dom,35
aspect,5,Rand,dom,35
column,4,Rand,dom,35
mother,6,Rand,dom,35
slope,3.5,Rand,dom,35
throat,5,Rand,dom,4
strand,4.5,Rand,dom,4
giraffe,5.5,Rand,dom,4
leaf,3.5,Rand,dom,4
beggar,2.5,Rand,dom,4
zebra,5,Rand,dom,4
mischief,6.5,Rand,dom,4
pride,7.5,Rand,dom,4
notion,5,Rand,dom,4
trouble,6,Rand,dom,4
breast,5,Rand,dom,4
fire,7,Rand,dom,4
lumber,4.5,Rand,dom,4
melon,4,Rand,dom,4
message,5.5,Rand,dom,4
needle,5,Rand,dom,4
vulture,6.5,Rand,dom,4
mate,6,Rand,dom,4
excuse,4.5,Rand,dom,4
suburb,4.5,Rand,dom,4
scalpel,5.5,Rand,dom,4
taboo,5,Rand,dom,4
hope,6.5,Rand,dom,4
piece,5,Rand,dom,4
ban,6.5,Rand,dom,4
artist,5.5,Rand,dom,4
pumpkin,4,Rand,dom,4
castle,7,Rand,dom,4
cloak,5.5,Rand,dom,4
gain,7.5,Rand,dom,4
pupil,4.5,Rand,dom,4
mansion,7.5,Rand,dom,4
dandruff,3,Rand,dom,4
line,5,Rand,dom,4
talent,6.5,Rand,dom,4
escort,6,Rand,dom,4
fortress,7.5,Rand,dom,4
couch,4.5,Rand,dom,4
tulip,4,Rand,dom,4
virtue,6.5,Rand,dom,4
spinach,4,Rand,dom,4
script,6,Rand,dom,4
snail,3.5,Rand,dom,4
head,5.5,Rand,dom,4
consent,6,Rand,dom,4
monkey,5,Rand,dom,4
spring,6,Rand,dom,4
lobster,5.5,Rand,dom,4
ease,6.5,Rand,dom,4
reason,6,Rand,dom,4
urge,6.5,Rand,dom,4
leisure,6,Rand,dom,4
cough,3.5,Rand,dom,4
pleasure,6.5,Rand,dom,4
aisle,5,Rand,dom,4
chest,5,Rand,dom,4
game,6,Rand,dom,4
hand,5.5,Rand,dom,4
crystal,5,Rand,dom,4
blouse,4.5,Rand,dom,4
leopard,6,Rand,dom,4
mood,5.5,Rand,dom,4
puzzle,5.5,Rand,dom,4
caress,5,Rand,dom,4
doom,4.5,Rand,dom,4
method,6,Rand,dom,4
duty,6.5,Rand,dom,4
monarch,7.5,Rand,dom,4
lace,4.5,Rand,dom,4
guitar,5.5,Rand,dom,4
reptile,5,Rand,dom,4
pheasant,5.5,Rand,dom,4
troll,5,Rand,dom,4
stretch,6,Rand,dom,4
pest,4,Rand,dom,4
spit,4.5,Rand,dom,4
dessert,5,Rand,dom,4
author,6.5,Rand,dom,4
delight,5.2,Rand,dom,4
project,6.5,Rand,dom,4
trumpet,5,Rand,dom,4
fleet,7.2,Rand,dom,4
mammal,4.3,Rand,dom,4
prince,7,Rand,dom,4
apple,4.2,Rand,dom,4
grind,4,Rand,dom,4
knowledge,7.3,Rand,dom,4
clover,4.5,Rand,dom,4
trend,6.3,Rand,dom,4
romance,5.5,Rand,dom,4
ladder,6,Rand,dom,4
carcass,3.8,Rand,dom,4
crude,4.6,Rand,dom,4
office,6.8,Rand,dom,4
wood,5,Rand,dom,4
waitress,3.5,Rand,dom,4
costume,4.7,Rand,dom,4
moth,3.2,Rand,dom,4
county,6.5,Rand,dom,4
slum,2.2,Rand,dom,4
rubble,3,Rand,dom,4
settle,6,Rand,dom,4
curtain,4,Rand,dom,4
verge,5.2,Rand,dom,4
progress,7.5,Rand,dom,4
bitch,3.9,Rand,dom,4
stock,6,Rand,dom,4
panther,7.1,Rand,dom,4
rattle,4.1,Rand,dom,4
nurture,4.5,Rand,dom,4
guilt,2.5,Rand,dom,4
contract,6.5,Rand,dom,4
plasma,4,Rand,dom,4
pension,6.7,Rand,dom,4
squash,4.1,Rand,dom,4
gloom,2,Rand,dom,4
issue,6,Rand,dom,4
comb,4.3,Rand,dom,4
pillow,4,Rand,dom,4
traffic,4.9,Rand,dom,4
luggage,4.5,Rand,dom,4
doctrine,7,Rand,dom,4
canoe,4.8,Rand,dom,4
whimper,2.3,Rand,dom,4
sweater,4,Rand,dom,4
food,5,Rand,dom,4
child,3.5,Rand,dom,4
outrage,3.2,Rand,dom,4
belief,6.7,Rand,dom,4
texture,5.5,Rand,dom,4
hate,3,Rand,dom,4
item,5.5,Rand,dom,4
town,6,Rand,dom,4
pamphlet,5.2,Rand,dom,4
cancer,2,Rand,dom,4
lettuce,4,Rand,dom,4
forge,6.5,Rand,dom,4
wit,7,Rand,dom,4
parade,5.7,Rand,dom,4
freedom,8,Rand,dom,4
smell,4.3,Rand,dom,4
farewell,4.8,Rand,dom,4
knock,5,Rand,dom,4
wisdom,7.5,Rand,dom,4
feat,6.8,Rand,dom,4
culture,6.5,Rand,dom,4
button,4.5,Rand,dom,4
cuddle,4,Rand,dom,4
wallet,5,Rand,dom,4
limit,5.8,Rand,dom,4
smear,3.5,Rand,dom,4
mug,4.7,Rand,dom,4
beer,5,Rand,dom,4
hall,6.2,Rand,dom,4
complex,7,Rand,dom,4
bliss,6,Rand,dom,4
disgust,3.2,Rand,dom,4
string,5,Rand,dom,4
sparkle,6,Rand,dom,4
chauffeur,2.8,Rand,dom,4
asthma,1.8,Rand,dom,4
handle,6.5,Rand,dom,4
lunch,5.5,Rand,dom,4
sleep,5,Rand,dom,4
cotton,5,Rand,dom,4
walnut,5.2,Rand,dom,4
ant,3,Rand,dom,4
island,6.8,Rand,dom,4
toast,5.3,Rand,dom,4
garbage,2.1,Rand,dom,4
incest,1.1,Rand,dom,4
role,7,Rand,dom,4
squeeze,4,Rand,dom,4
class,6.5,Rand,dom,4
sorrow,1.5,Rand,dom,4
candy,5.3,Rand,dom,4
venom,2.9,Rand,dom,4
bulge,4.5,Rand,dom,4
tumble,3.5,Rand,dom,4
anger,2.2,Rand,dom,4
rain,5.5,Rand,dom,4
metal,6,Rand,dom,4
wrath,2.5,Rand,dom,4
hostage,1.1,Rand,dom,4
product,6.8,Rand,dom,4
python,2.5,Rand,dom,4
shame,1.5,Rand,dom,4
fuss,4,Rand,dom,4
victim,1,Rand,dom,4
neutral,5,Rand,dom,4
blister,2.5,Rand,dom,4
terror,1.2,Rand,dom,4
apron,5.6,Rand,dom,4
phase,6.3,Rand,dom,4
sentence,4.5,Rand,dom,4
greed,2,Rand,dom,4
treason,1.3,Rand,dom,4
seed,6.5,Rand,dom,4
sandwich,5.5,Rand,dom,4
caution,4.2,Rand,dom,4
resort,7.1,Rand,dom,4
myth,6,Rand,dom,4
stab,2,Rand,dom,4
contempt,2.5,Rand,dom,4
city,7.2,Rand,dom,4
toilet,4.1,Rand,dom,4
date,6.5,Rand,dom,4
saloon,5.5,Rand,dom,4
goose,5.8,Rand,dom,4
merchant,7,Rand,dom,4
tiger,3,Rand,dom,4
chord,6.5,Rand,dom,4
basket,5.8,Rand,dom,4
plea,2.5,Rand,dom,4
ordeal,2,Rand,dom,4
camp,6.7,Rand,dom,4
function,6.9,Rand,dom,4
malice,1.9,Rand,dom,4
fiction,6,Rand,dom,4
cure,7.4,Rand,dom,4
carriage,6,Rand,dom,4
fame,7.8,Rand,dom,4
cottage,6.5,Rand,dom,4
monster,2.2,Rand,dom,4
signal,7,Rand,dom,4
pity,2.6,Rand,dom,4
breakfast,5.7,Rand,dom,4
applause,7.5,Rand,dom,4
passion,6.9,Rand,dom,4
harvest,7.2,Rand,dom,4
kill,2,Rand,dom,4
cattle,5,Rand,dom,4
prison,1.4,Rand,dom,4
glee,6.9,Rand,dom,4
junk,3.3,Rand,dom,4
mistress,6.8,Rand,dom,4
menace,6.2,Rand,dom,4
usher,4.6,Rand,dom,4
forehead,4,Rand,dom,4
coffin,3.5,Rand,dom,4
impress,7.8,Rand,dom,4
dance,6.5,Rand,dom,4
bead,2.3,Rand,dom,4
version,5,Rand,dom,4
packet,3.8,Rand,dom,4
slave,2.1,Rand,dom,4
closure,6.2,Rand,dom,4
employ,7.4,Rand,dom,4
balloon,4.5,Rand,dom,4
tortoise,3.5,Rand,dom,4
context,6,Rand,dom,4
report,6.7,Rand,dom,4
cricket,4,Rand,dom,4
flea,3,Rand,dom,4
typhoon,5.8,Rand,dom,4
essence,5.7,Rand,dom,4
power,8.5,Rand,dom,4
dare,7.7,Rand,dom,4
phantom,5,Rand,dom,4
vowel,4.1,Rand,dom,4
surgeon,7.8,Rand,dom,4
jewel,6,Rand,dom,4
bondage,2.5,Rand,dom,4
glacier,5.5,Rand,dom,4
flourish,7.2,Rand,dom,4
necklace,5.5,Rand,dom,4
donkey,3.2,Rand,dom,4
husband,6.5,Rand,dom,4
punch,6.8,Rand,dom,4
hurdle,5.5,Rand,dom,4
arson,5.9,Rand,dom,4
crab,3.6,Rand,dom,4
console,5.8,Rand,dom,4
parrot,3.9,Rand,dom,4
whisper,4.8,Rand,dom,4
heaven,7.8,Rand,dom,4
honey,6.2,Rand,dom,4
sword,7.1,Rand,dom,4
stomach,4.8,Rand,dom,4
clergy,7.9,Rand,dom,4
respect,8.3,Rand,dom,4
portrait,5.4,Rand,dom,4
figment,5.2,Rand,dom,4
dinner,5.8,Rand,dom,4
lust,6,Rand,dom,4
faith,7.5,Rand,dom,4
despair,3.3,Rand,dom,4
marvel,7.9,Rand,dom,4
carpet,3.9,Rand,dom,4
bowel,3.5,Rand,dom,4
crisis,4.7,Rand,dom,4
police,6.8,Rand,dom,4
candle,5.8,Rand,dom,4
justice,8.1,Rand,dom,4
pelvis,4.4,Rand,dom,4
dread,3.1,Rand,dom,4
hammock,4.2,Rand,dom,4
model,5.9,Rand,dom,4
shaft,4.6,Rand,dom,4
hostess,6.3,Rand,dom,4
pint,5.2,Rand,dom,4
mirror,5.8,Rand,dom,4
stove,4,Rand,dom,4
battle,6,Rand,dom,4
health,8.6,Rand,dom,4
bounce,6.1,Rand,dom,4
transit,5.8,Rand,dom,4
chew,5,Rand,dom,4
fault,4.5,Rand,dom,4
stride,6.9,Rand,dom,4
yeast,3.5,Rand,dom,4
midst,5.7,Rand,dom,4
art,7,Rand,dom,4
toxin,2,Rand,dom,4
spirit,8,Rand,dom,4
doubt,3,Rand,dom,4
shirt,5,Rand,dom,4
morsel,4,Rand,dom,4
bowl,5.5,Rand,dom,4
blame,2.5,Rand,dom,4
sister,6,Rand,dom,4
soldier,8.5,Rand,dom,4
wish,6.5,Rand,dom,4
risk,7.5,Rand,dom,4
picture,5.5,Rand,dom,4
gist,7,Rand,dom,4
status,8.5,Rand,dom,4
prestige,9,Rand,dom,4
jacket,5.5,Rand,dom,4
neglect,2,Rand,dom,4
device,7,Rand,dom,4
courage,8.5,Rand,dom,4
recall,4,Rand,dom,4
concept,7,Rand,dom,4
anchor,4.5,Rand,dom,4
ruffle,4,Rand,dom,4
walrus,5,Rand,dom,4
bracket,5.5,Rand,dom,4
princess,6.5,Rand,dom,4
nectar,6.5,Rand,dom,4
trousers,5,Rand,dom,4
fraud,3,Rand,dom,4
ham,4.5,Rand,dom,4
bonnet,4.5,Rand,dom,4
shark,8,Rand,dom,4
desert,6.5,Rand,dom,4
treasure,8,Rand,dom,4
wrestle,7.5,Rand,dom,4
reject,3,Rand,dom,4
pause,4,Rand,dom,4
boast,6.5,Rand,dom,4
triumph,8.5,Rand,dom,4
moment,5.5,Rand,dom,4
success,8.5,Rand,dom,4
jungle,6.5,Rand,dom,4
affair,6,Rand,dom,4
moisture,5,Rand,dom,4
picket,6,Rand,dom,4
methane,4,Rand,dom,4
hit,6.5,Rand,dom,4
baby,3.5,Rand,dom,4
table,5,Rand,dom,4
cushion,5,Rand,dom,4
whore,3,Rand,dom,4
people,7,Rand,dom,4
circuit,7,Rand,dom,4
shrug,4.5,Rand,dom,4
doctor,7.5,Rand,dom,4
palace,7.5,Rand,dom,4
blood,6,Rand,dom,4
ulcer,2.5,Rand,dom,4
attempt,7,Rand,dom,4
luck,7,Rand,dom,4
passage,6,Rand,dom,4
cease,4,Rand,dom,4
trust,8,Rand,dom,4
service,7,Rand,dom,4
launch,7.5,Rand,dom,4
nuisance,3.5,Rand,dom,4
compass,6.5,Rand,dom,4
snort,4.5,Rand,dom,4
ceiling,5,Rand,dom,4
mural,6.5,Rand,dom,4
person,7,Rand,dom,4
sin,3,Rand,dom,4
bandage,4,Rand,dom,4
aspect,6.5,Rand,dom,4
column,6,Rand,dom,4
mother,6.5,Rand,dom,4
slope,6,Rand,dom,4
throat,5,Rand,fam,35
strand,4,Rand,fam,35
giraffe,6.5,Rand,fam,35
leaf,5.5,Rand,fam,35
beggar,2.5,Rand,fam,35
zebra,6,Rand,fam,35
mischief,4,Rand,fam,35
pride,6,Rand,fam,35
notion,5.5,Rand,fam,35
trouble,6,Rand,fam,35
breast,5.5,Rand,fam,35
fire,6.5,Rand,fam,35
lumber,4.5,Rand,fam,35
melon,5,Rand,fam,35
message,5.5,Rand,fam,35
needle,4,Rand,fam,35
vulture,3.5,Rand,fam,35
mate,5,Rand,fam,35
excuse,6,Rand,fam,35
suburb,5,Rand,fam,35
scalpel,3,Rand,fam,35
taboo,4.5,Rand,fam,35
hope,6,Rand,fam,35
piece,5.5,Rand,fam,35
ban,4,Rand,fam,35
artist,6,Rand,fam,35
pumpkin,5.5,Rand,fam,35
castle,6,Rand,fam,35
cloak,4.5,Rand,fam,35
gain,5.5,Rand,fam,35
pupil,5.5,Rand,fam,35
mansion,6.5,Rand,fam,35
dandruff,3,Rand,fam,35
line,5,Rand,fam,35
talent,6,Rand,fam,35
escort,4.5,Rand,fam,35
fortress,5.5,Rand,fam,35
couch,5,Rand,fam,35
tulip,5.5,Rand,fam,35
virtue,6,Rand,fam,35
spinach,5,Rand,fam,35
script,4.5,Rand,fam,35
snail,4.5,Rand,fam,35
head,5,Rand,fam,35
consent,5.5,Rand,fam,35
monkey,4.5,Rand,fam,35
spring,5.5,Rand,fam,35
lobster,4.5,Rand,fam,35
ease,5,Rand,fam,35
reason,6,Rand,fam,35
urge,5.5,Rand,fam,35
leisure,5.5,Rand,fam,35
cough,4,Rand,fam,35
pleasure,6,Rand,fam,35
aisle,5,Rand,fam,35
chest,5,Rand,fam,35
game,5.5,Rand,fam,35
hand,5,Rand,fam,35
crystal,5.5,Rand,fam,35
blouse,5,Rand,fam,35
leopard,4,Rand,fam,35
mood,5.5,Rand,fam,35
puzzle,5,Rand,fam,35
caress,4.5,Rand,fam,35
doom,4,Rand,fam,35
method,5,Rand,fam,35
duty,4.5,Rand,fam,35
monarch,4.5,Rand,fam,35
lace,4,Rand,fam,35
guitar,6,Rand,fam,35
reptile,4.5,Rand,fam,35
pheasant,4,Rand,fam,35
troll,3.5,Rand,fam,35
stretch,5,Rand,fam,35
pest,3.5,Rand,fam,35
spit,3.5,Rand,fam,35
dessert,5,Rand,fam,35
author,6,Rand,fam,35
delight,6.5,Rand,fam,35
project,5,Rand,fam,35
trumpet,4,Rand,fam,35
fleet,3.5,Rand,fam,35
mammal,5.5,Rand,fam,35
prince,4.5,Rand,fam,35
apple,6,Rand,fam,35
grind,4,Rand,fam,35
knowledge,7,Rand,fam,35
clover,3.5,Rand,fam,35
trend,5.5,Rand,fam,35
romance,5.5,Rand,fam,35
ladder,5,Rand,fam,35
carcass,2.5,Rand,fam,35
crude,3,Rand,fam,35
office,6.5,Rand,fam,35
wood,5.5,Rand,fam,35
waitress,5.5,Rand,fam,35
costume,5.5,Rand,fam,35
moth,3.5,Rand,fam,35
county,4.5,Rand,fam,35
slum,2,Rand,fam,35
rubble,3,Rand,fam,35
settle,4.5,Rand,fam,35
curtain,5,Rand,fam,35
verge,4,Rand,fam,35
progress,6.5,Rand,fam,35
bitch,2.5,Rand,fam,35
stock,5,Rand,fam,35
panther,4,Rand,fam,35
rattle,4,Rand,fam,35
nurture,5.5,Rand,fam,35
guilt,4,Rand,fam,35
contract,5,Rand,fam,35
plasma,4,Rand,fam,35
pension,5,Rand,fam,35
squash,4,Rand,fam,35
gloom,3.5,Rand,fam,35
issue,5,Rand,fam,35
comb,4,Rand,fam,35
pillow,5.5,Rand,fam,35
traffic,6,Rand,fam,35
luggage,4,Rand,fam,35
doctrine,5,Rand,fam,35
canoe,4.5,Rand,fam,35
whimper,3.5,Rand,fam,35
sweater,5.5,Rand,fam,35
food,6,Rand,fam,35
child,6,Rand,fam,35
outrage,4.5,Rand,fam,35
belief,6,Rand,fam,35
texture,5,Rand,fam,35
hate,2.5,Rand,fam,35
item,5.5,Rand,fam,35
town,5,Rand,fam,35
pamphlet,4.5,Rand,fam,35
cancer,4,Rand,fam,35
lettuce,4.5,Rand,fam,35
forge,4,Rand,fam,35
wit,5,Rand,fam,35
parade,5,Rand,fam,35
freedom,6.5,Rand,fam,35
smell,4.5,Rand,fam,35
farewell,5,Rand,fam,35
knock,4.5,Rand,fam,35
wisdom,6,Rand,fam,35
feat,5,Rand,fam,35
culture,5.5,Rand,fam,35
button,5,Rand,fam,35
cuddle,5,Rand,fam,35
wallet,5,Rand,fam,35
limit,5,Rand,fam,35
smear,3.5,Rand,fam,35
mug,5,Rand,fam,35
beer,5,Rand,fam,35
hall,5,Rand,fam,35
complex,4.5,Rand,fam,35
bliss,5.5,Rand,fam,35
disgust,5.5,Rand,fam,35
string,5.5,Rand,fam,35
sparkle,6.5,Rand,fam,35
chauffeur,4.5,Rand,fam,35
asthma,6,Rand,fam,35
handle,7,Rand,fam,35
lunch,7,Rand,fam,35
sleep,7,Rand,fam,35
cotton,7,Rand,fam,35
walnut,6,Rand,fam,35
ant,6.5,Rand,fam,35
island,7,Rand,fam,35
toast,7,Rand,fam,35
garbage,7,Rand,fam,35
incest,2,Rand,fam,35
role,7,Rand,fam,35
squeeze,6.5,Rand,fam,35
class,7,Rand,fam,35
sorrow,6.5,Rand,fam,35
candy,7,Rand,fam,35
venom,6.5,Rand,fam,35
bulge,5,Rand,fam,35
tumble,6,Rand,fam,35
anger,6.5,Rand,fam,35
rain,7,Rand,fam,35
metal,7,Rand,fam,35
wrath,6.5,Rand,fam,35
hostage,5,Rand,fam,35
product,7,Rand,fam,35
python,5,Rand,fam,35
shame,6.5,Rand,fam,35
fuss,6,Rand,fam,35
victim,6.5,Rand,fam,35
neutral,5.5,Rand,fam,35
blister,5.5,Rand,fam,35
terror,6.5,Rand,fam,35
apron,6.5,Rand,fam,35
phase,6.5,Rand,fam,35
sentence,7,Rand,fam,35
greed,6.5,Rand,fam,35
treason,6,Rand,fam,35
seed,7,Rand,fam,35
sandwich,7,Rand,fam,35
caution,6.5,Rand,fam,35
resort,6.5,Rand,fam,35
myth,5,Rand,fam,35
stab,6,Rand,fam,35
contempt,6.5,Rand,fam,35
city,7,Rand,fam,35
toilet,7,Rand,fam,35
date,6.5,Rand,fam,35
salon,6.5,Rand,fam,35
goose,6.5,Rand,fam,35
merchant,6.5,Rand,fam,35
tiger,6.5,Rand,fam,35
chord,6,Rand,fam,35
basket,7,Rand,fam,35
plea,6.5,Rand,fam,35
ordeal,6,Rand,fam,35
camp,7,Rand,fam,35
function,7,Rand,fam,35
malice,5.5,Rand,fam,35
fiction,7,Rand,fam,35
cure,7,Rand,fam,35
carriage,6.5,Rand,fam,35
fame,7,Rand,fam,35
cottage,6.5,Rand,fam,35
monster,6.5,Rand,fam,35
signal,7,Rand,fam,35
pity,6,Rand,fam,35
breakfast,7,Rand,fam,35
applause,6.5,Rand,fam,35
passion,7,Rand,fam,35
harvest,7,Rand,fam,35
kill,7,Rand,fam,35
cattle,6,Rand,fam,35
prison,7,Rand,fam,35
glee,6.5,Rand,fam,35
junk,3.5,Rand,fam,35
mistress,2.5,Rand,fam,35
menace,4,Rand,fam,35
usher,4.5,Rand,fam,35
forehead,5.5,Rand,fam,35
coffin,3,Rand,fam,35
impress,4.5,Rand,fam,35
dance,6,Rand,fam,35
bead,3.5,Rand,fam,35
version,6.5,Rand,fam,35
packet,4,Rand,fam,35
slave,3.5,Rand,fam,35
closure,5.5,Rand,fam,35
employ,6,Rand,fam,35
balloon,5,Rand,fam,35
tortoise,4,Rand,fam,35
context,6.5,Rand,fam,35
report,6,Rand,fam,35
cricket,6.5,Rand,fam,35
flea,3,Rand,fam,35
typhoon,4.5,Rand,fam,35
essence,6,Rand,fam,35
power,6.5,Rand,fam,35
dare,5,Rand,fam,35
phantom,4,Rand,fam,35
vowel,5.5,Rand,fam,35
surgeon,6.5,Rand,fam,35
jewel,6,Rand,fam,35
bondage,3.5,Rand,fam,35
glacier,4.5,Rand,fam,35
flourish,5.5,Rand,fam,35
necklace,6,Rand,fam,35
donkey,5,Rand,fam,35
husband,6,Rand,fam,35
punch,4.5,Rand,fam,35
hurdle,4,Rand,fam,35
arson,3.5,Rand,fam,35
crab,4,Rand,fam,35
console,5,Rand,fam,35
parrot,5,Rand,fam,35
whisper,5.5,Rand,fam,35
heaven,5.5,Rand,fam,35
honey,5,Rand,fam,35
sword,5.5,Rand,fam,35
stomach,5,Rand,fam,35
clergy,6,Rand,fam,35
respect,6.5,Rand,fam,35
portrait,6,Rand,fam,35
figment,3.5,Rand,fam,35
dinner,6,Rand,fam,35
lust,4,Rand,fam,35
faith,6.5,Rand,fam,35
despair,4.5,Rand,fam,35
marvel,5.5,Rand,fam,35
carpet,5.5,Rand,fam,35
bowel,4,Rand,fam,35
crisis,6,Rand,fam,35
police,6.5,Rand,fam,35
candle,5.5,Rand,fam,35
justice,6,Rand,fam,35
pelvis,4.5,Rand,fam,35
dread,4.5,Rand,fam,35
hammock,4,Rand,fam,35
model,6,Rand,fam,35
shaft,5,Rand,fam,35
hostess,5.5,Rand,fam,35
pint,4,Rand,fam,35
mirror,5.5,Rand,fam,35
stove,5,Rand,fam,35
battle,5.5,Rand,fam,35
health,6.5,Rand,fam,35
bounce,5,Rand,fam,35
transit,5.5,Rand,fam,35
chew,4,Rand,fam,35
fault,5,Rand,fam,35
stride,5,Rand,fam,35
yeast,4.5,Rand,fam,35
midst,5,Rand,fam,35
art,6.5,Rand,fam,35
toxin,3.5,Rand,fam,35
spirit,5,Rand,fam,35
doubt,6,Rand,fam,35
shirt,7,Rand,fam,35
morsel,4.5,Rand,fam,35
bowl,6.5,Rand,fam,35
blame,6,Rand,fam,35
sister,7,Rand,fam,35
soldier,6.5,Rand,fam,35
wish,6.5,Rand,fam,35
risk,6,Rand,fam,35
picture,7,Rand,fam,35
gist,5.5,Rand,fam,35
status,6,Rand,fam,35
prestige,5.5,Rand,fam,35
jacket,7,Rand,fam,35
neglect,5,Rand,fam,35
device,5.5,Rand,fam,35
courage,6.5,Rand,fam,35
recall,6.5,Rand,fam,35
concept,6,Rand,fam,35
anchor,6.5,Rand,fam,35
ruffle,4.5,Rand,fam,35
walrus,3.5,Rand,fam,35
bracket,5,Rand,fam,35
princess,6.5,Rand,fam,35
nectar,4.5,Rand,fam,35
trousers,6,Rand,fam,35
fraud,4.5,Rand,fam,35
ham,5,Rand,fam,35
bonnet,5.5,Rand,fam,35
shark,6.5,Rand,fam,35
desert,6,Rand,fam,35
treasure,6.5,Rand,fam,35
wrestle,5.5,Rand,fam,35
reject,5.5,Rand,fam,35
pause,6,Rand,fam,35
boast,5.5,Rand,fam,35
triumph,6,Rand,fam,35
moment,6.5,Rand,fam,35
success,6.5,Rand,fam,35
jungle,5.5,Rand,fam,35
affair,6,Rand,fam,35
moisture,6.5,Rand,fam,35
picket,5.5,Rand,fam,35
methane,4,Rand,fam,35
hit,6,Rand,fam,35
baby,6.5,Rand,fam,35
table,6.5,Rand,fam,35
cushion,6,Rand,fam,35
whore,3.5,Rand,fam,35
people,7,Rand,fam,35
circuit,6,Rand,fam,35
shrug,5.5,Rand,fam,35
doctor,7,Rand,fam,35
palace,6.5,Rand,fam,35
blood,6.5,Rand,fam,35
ulcer,4,Rand,fam,35
attempt,6.5,Rand,fam,35
luck,6,Rand,fam,35
passage,6,Rand,fam,35
cease,6,Rand,fam,35
trust,6.5,Rand,fam,35
service,6.5,Rand,fam,35
launch,6,Rand,fam,35
nuisance,4.5,Rand,fam,35
compass,5.5,Rand,fam,35
snort,4.5,Rand,fam,35
ceiling,6.5,Rand,fam,35
mural,6,Rand,fam,35
person,7,Rand,fam,35
sin,6.5,Rand,fam,35
bandage,6,Rand,fam,35
aspect,5.5,Rand,fam,35
column,6.5,Rand,fam,35
mother,7,Rand,fam,35
slope,5.5,Rand,fam,35
throat,5.6,Rand,fam,4
strand,3.7,Rand,fam,4
giraffe,5.5,Rand,fam,4
leaf,6.2,Rand,fam,4
beggar,4.1,Rand,fam,4
zebra,5.5,Rand,fam,4
mischief,4.9,Rand,fam,4
pride,5.8,Rand,fam,4
notion,4.6,Rand,fam,4
trouble,5.9,Rand,fam,4
breast,5.5,Rand,fam,4
fire,6.7,Rand,fam,4
lumber,5,Rand,fam,4
melon,5.7,Rand,fam,4
message,6.4,Rand,fam,4
needle,5.9,Rand,fam,4
vulture,4.8,Rand,fam,4
mate,5.8,Rand,fam,4
excuse,5.8,Rand,fam,4
suburb,5.2,Rand,fam,4
scalpel,3.9,Rand,fam,4
taboo,4.4,Rand,fam,4
hope,6.3,Rand,fam,4
